x,y,token
50.216774,-13.835816,wool
1.4119314,-59.371464,snapped
-60.33849,-13.91784,introduction
40.296993,-27.841274,suns
-48.392624,-7.752029,hazard
-17.556944,10.819404,tales
14.912675,-8.20135,baffled
-6.824763,-17.53665,voyages
11.936262,8.59321,kisses
-61.075565,-13.715089,readiness
-15.62062,11.92927,permanent
-6.8650413,21.126947,withdraw
-46.36005,15.274776,VERY
27.530087,-18.905478,Came
-17.9852,19.338198,withstand
-1.0144069,-48.32937,hotel
-60.249577,-6.4122796,intentions
-59.90159,-4.8573484,dependence
-53.226334,-27.572813,Crofts
-28.803015,15.449871,Oxford
-60.350784,-17.58285,communicated
21.327583,53.907913,103
40.33761,-37.406956,gliding
-55.113594,-10.105454,comforts
19.959185,-19.730495,blasted
-37.382885,56.78143,Banq
-32.061527,36.86407,Stay
-12.63948,-15.275779,motions
4.240963,-56.544056,cigar
47.86864,-16.348854,showers
24.67378,-43.650036,graceful
-10.792953,56.453323,dye
-24.981129,-39.70094,portrait
31.691175,-55.81489,eyebrows
11.005044,-55.167072,jar
-64.92795,-14.559372,recovering
-52.102272,-0.18843706,valued
31.94278,40.630264,synagogues
-15.259539,-8.015347,furnish
-10.98366,58.00108,Fathers
-37.589867,-34.000973,concluding
25.788054,-38.133587,rises
33.21339,21.793423,hinder
-57.497517,-7.169096,peculiarly
-24.192333,-45.01434,magistrate
11.021,-31.92973,lingering
-62.521393,-1.4737939,injury
-44.788193,29.894152,Madam
19.537935,-51.970284,literally
37.569096,-21.114502,banner
29.581612,-11.538295,gulf
-34.208447,26.547432,atheist
-0.40568432,-52.729507,entangled
-50.420998,-26.05685,concert
-58.031315,16.180382,expose
11.675489,30.460005,blessings
-35.498295,-46.059216,politely
-57.41385,-0.63601124,enjoyed
-17.062048,38.124836,Too
23.875982,-35.00445,central
8.815761,40.375782,vex
19.691881,-52.91031,tumbled
-20.610466,-25.103445,type
-62.60211,-29.814117,Charlotte
-52.453354,-1.661742,reputation
-17.913872,17.272846,Christians
-56.367207,-15.94703,submitted
-45.06376,1.4813397,mix
-8.855133,-29.55342,British
11.888418,42.66288,rewarded
-56.415833,2.096862,excellence
35.876904,40.211502,spies
-9.37714,-14.581222,magnitude
-49.47435,19.87866,behave
-3.760523,-10.046139,Bible
23.82403,-55.96555,trailing
-6.010451,44.40695,breed
-59.88628,-11.283736,reflections
41.610687,-22.99919,oceans
15.768085,50.8406,Forasmuch
18.387829,-60.411552,hailed
-30.014147,5.597088,Whenever
-53.401134,11.56517,decline
6.485994,27.383772,counsels
19.19407,-26.875732,threatening
19.131266,36.602867,purposed
11.599175,40.621273,peradventure
37.207813,-4.179805,crushed
-56.761566,-13.697543,consequently
18.569284,-59.222122,gunwale
20.113247,-7.821093,defiance
25.315512,-53.793755,block
-15.603121,-19.61407,retained
-39.707188,-5.586158,losing
-42.346687,-17.218956,irresistible
67.44811,46.254326,Cyrus
34.187496,-35.112503,fins
12.0611315,40.20667,alway
-52.7516,-12.507023,occupation
10.421168,29.753815,mightier
-47.06415,-22.510296,travelling
3.519052,25.698936,delights
-15.666545,60.131664,Wee
-38.420788,-21.619118,rival
-45.858463,-14.610866,examination
22.619822,-0.62326175,Always
39.83668,-32.846985,weeds
18.865746,39.091526,redemption
58.751835,39.95602,Mizpah
-14.40885,-57.630848,sweeper
-39.034657,-45.696213,newspaper
-23.990255,5.7303867,bruised
-20.786264,54.44153,Lords
17.447275,-59.99611,scuttle
2.3124528,-58.123795,kicked
34.05076,41.790257,Jezebel
41.498165,-38.116386,starry
23.11006,-59.76598,windward
42.03318,-27.83608,range
37.284927,-27.050587,vital
-38.758354,-25.34554,confessed
-24.301176,-21.1842,dismay
-40.08769,44.014072,ONE
9.99648,43.653145,incline
53.37498,35.376663,Hazael
-11.14111,11.265657,tame
39.229782,33.225883,mourned
65.03547,44.167183,Jehoram
-12.548569,-3.436236,including
-58.431293,-7.967513,motives
-16.564835,-16.124151,ultimate
29.265142,-49.060215,coarse
-38.604042,27.975214,Newington
20.410488,-49.001923,blades
16.222368,11.975148,realm
-22.790457,8.846887,swore
20.952408,-24.882437,Spanish
-39.932655,-18.32778,impulse
25.202063,-61.588924,lances
-11.020843,55.941463,lye
-47.901646,9.37728,injured
-8.475458,-54.24349,drum
11.203829,21.614962,murderers
58.255035,1.1873815,pomegranates
-65.12289,-14.394499,uneasiness
7.8170013,-24.217052,triumphant
-40.549717,1.7805963,provoking
-70.274254,-5.886702,accepting
-33.567493,-42.866184,harper
-39.288246,29.75703,HE
-19.547745,-29.742073,brutal
-31.297855,-29.118076,meditation
65.43173,44.42386,Jehoahaz
-50.921207,-8.672581,pretence
-43.592293,11.810835,uneasy
-32.46146,-13.09516,refrain
21.740406,22.182898,lack
33.547024,-47.24891,crawling
19.764008,1.707463,arts
-35.49879,27.367624,anyhow
16.2364,15.82563,pangs
-35.12574,32.046234,chap
-40.660282,15.138185,Any
-14.508222,57.9281,Titinius
-54.795322,-2.8885398,denying
36.75936,-40.738117,crystal
-33.345356,-4.519851,endured
53.789726,9.109631,calves
3.251318,-61.060146,paw
31.022554,-49.671486,bearded
-47.275826,-19.78541,bustle
46.063038,-21.92131,Welcome
-53.31629,-7.438508,impressions
-10.798929,53.597786,farre
24.060963,54.512505,135
-57.63125,9.454136,unfortunately
17.75242,29.45815,filthy
-41.83828,12.074608,forgetting
24.625648,10.671736,serpents
-21.25648,-28.03405,costume
-42.98636,-25.948906,arriving
3.408622,18.405844,Creator
20.884966,29.327969,reproof
-22.149973,-44.510654,banker
36.274384,39.493145,Belial
41.096237,14.804875,merchandise
-45.17531,24.647585,detain
-65.03179,-2.5117464,check
40.646103,-28.53248,teeming
25.83934,-40.8805,raging
-55.127514,-4.6116796,attraction
19.411125,28.126736,sinner
56.887863,33.509785,Mizpeh
-16.305304,-6.61692,000
-58.81122,5.5659647,scruple
-11.067415,-33.02815,tones
23.115898,-31.570105,tools
-28.333967,-30.225466,producing
-25.516104,29.29661,Young
6.956466,-40.489662,random
48.111805,1.9376391,weighed
-14.563535,10.751089,results
17.773405,-54.004612,picking
12.008878,28.421013,laboured
16.724112,30.690502,devise
28.903296,-45.40141,barbaric
15.97042,-48.55049,emptied
-52.5757,-29.305092,Cottage
-7.5643477,-54.04557,screamed
8.330793,31.43603,tribulation
41.11832,5.944264,thirsty
-6.345772,-11.232075,title
-37.510258,1.1449603,notwithstanding
-14.154456,24.022015,torment
6.4527063,29.99842,fasting
-25.179798,-32.913105,Everything
29.146301,12.507406,flourish
-29.282177,22.993502,begging
32.14599,-20.267317,howling
-41.056507,44.661606,THIS
47.270844,37.49172,governors
-6.9292026,-50.144714,barn
40.555782,-34.136906,flags
23.61915,0.18389641,chants
22.199875,-46.479244,sullen
-38.752262,2.2556725,esteemed
-3.3903792,-33.755745,plum
44.87652,-26.254433,myriads
-10.384348,46.33272,Law
-18.69096,10.086943,capital
4.0851603,14.893057,mute
-60.938404,-10.295116,gentleness
57.439476,33.418972,Ammonites
42.23125,30.932081,stoned
-54.748787,19.418428,entreat
-1.9364582,-42.495083,);
-14.382658,58.796932,Octauius
6.3426967,-61.231216,stooped
27.959057,-13.701137,electric
54.364986,35.575497,conspired
-45.273922,-28.933825,resume
-57.681744,6.0147195,sincerely
50.907043,41.32131,Hiram
8.942231,-45.7916,ragged
-15.603553,-30.232069,realized
-1.4164187,55.383312,Whither
39.870464,-31.680021,color
-53.37688,-25.308687,hoping
-44.515087,-2.082111,indispensable
-22.532894,-47.92205,Highlander
-9.360824,5.2694087,longing
42.453766,-24.970703,slaves
35.00003,23.794577,jubile
8.942721,-6.483838,Back
-31.701227,-40.483456,halfpenny
42.323822,39.00959,baker
24.992847,-47.78273,arch
43.26718,31.109755,fetched
34.84843,-47.035454,dripping
57.497536,19.910498,threshold
-18.041138,48.911446,Things
-55.65309,-12.0809145,residence
16.617306,3.661279,diverse
-59.293785,-8.635478,apprehension
39.358864,-18.570444,sweat
-35.104073,12.6986065,criminal
-53.32682,-27.342838,Eltons
43.14945,60.17582,Epistle
-66.25929,-2.3089852,resolve
49.979374,42.80906,Cain
9.50199,-11.04476,sets
37.82495,10.070192,yielding
-62.88626,-9.3575,expressing
-38.573265,-25.374853,fearing
-25.45682,-46.080414,Wilkinson
-49.410088,-14.042449,declaration
-39.281296,-14.274789,mixture
17.373592,55.118885,Deliver
-38.114124,28.136528,Finsbury
-1.1183368,-13.554828,Court
15.921296,1.6244233,average
28.047523,16.449944,reins
-35.510628,-37.89578,stopt
-41.212242,-20.119736,considerably
7.1264915,-47.16939,driver
-53.664566,8.031675,entreated
40.184464,-38.485394,darker
34.699184,-29.523312,adorned
59.11244,33.109478,Ekron
-4.5406785,-30.280773,newly
61.531326,34.285873,Hittites
24.065006,-17.01248,Round
-58.284504,-7.1088305,fancying
-4.5084248,-62.839302,intently
28.45606,-48.28955,polished
-42.711823,14.879589,depends
-14.513139,47.59696,desires
4.29847,-32.34292,commander
23.032265,30.372974,sinneth
10.84009,42.716927,transgress
3.9194908,-45.498512,Off
34.575336,-21.492313,Forth
15.980606,-36.561398,clearing
-20.948433,-18.808056,evinced
16.818306,41.491074,faithfulness
-42.13165,-36.35123,perceiving
46.682346,50.198524,Nabal
4.50135,-57.170288,clumsy
-40.48063,20.599098,warrant
-50.21178,-6.1822515,hospitality
-30.48333,-32.116364,commanding
53.779003,30.704111,Gomorrah
39.339455,-18.636581,perfume
15.719666,-59.09093,peering
-43.117245,1.2340945,rules
30.464096,-51.13175,hairy
42.182518,-43.217472,overhead
-23.67846,-43.928165,courier
-34.71483,-28.290424,perplexity
61.178864,35.059673,Og
7.453638,25.120152,teachers
-5.6857996,-4.195915,Todd
38.051884,6.5148253,horseback
-34.07588,25.838312,Suppose
-42.69976,10.9821205,desiring
44.605675,10.409013,kindle
-17.800564,-48.747974,Elsa
-58.145832,2.6898124,partiality
-65.93681,-3.9895697,judgement
18.807966,-10.715448,sphere
0.87844795,-56.517723,pausing
52.31173,-7.534391,pipes
-24.15627,10.181531,fisherman
26.139423,25.326195,setteth
2.812036,18.098644,Eternal
39.871586,48.42607,watchman
32.793175,-52.584293,whiskers
-21.64006,-35.20106,spinning
10.504906,-62.090317,strode
13.0905695,-52.070053,stump
18.324455,-38.01281,barrels
-52.20907,-3.9582481,requires
-34.296604,15.3692,test
29.572489,-15.94828,bower
37.113686,-22.33906,hum
33.93089,41.84562,Naboth
23.977226,37.58759,instructed
-43.318913,5.6068954,contented
-12.704442,54.887512,Blood
41.2433,-26.241537,numberless
26.371063,-11.648423,breathed
-22.235205,-58.77674,Smiling
-43.478344,-38.266697,upstairs
-22.237816,-58.77928,Pool
-2.9296253,6.2360663,strikes
-50.525795,13.983101,advised
66.721306,48.32245,eleventh
-25.420328,-47.358223,Worms
16.657234,32.966957,uprightness
-26.45741,-39.914448,bullet
-48.50892,-1.9587666,invariably
-28.078663,-48.66837,thoughtfully
-12.277131,-9.952612,dividing
-57.087166,-20.136072,originally
-10.498319,-40.179676,shabby
-49.2795,-6.4451795,industry
-49.461464,-23.57234,collect
47.79048,50.514153,concubine
34.677986,45.042213,Dinah
-41.325665,43.626026,HIM
35.033142,-48.20765,waved
-12.1760025,56.052116,Ayre
-34.58043,-25.968428,Caroline
39.133507,18.295074,habitations
-55.09322,3.813803,unreasonable
-10.39176,-38.98224,mat
-7.0362263,-13.13305,Nantucketer
-53.40432,-30.04484,lodgings
-33.807514,-18.474197,withdrawn
51.45735,6.839279,hin
-13.214436,58.679764,Crowne
-5.0909505,-37.399643,broth
-10.603731,-16.234934,encountered
-14.70436,29.553669,shipmates
-43.629612,-22.188238,provision
47.44561,36.350758,counsellors
-17.35061,-37.334167,doctors
27.92814,-3.7000458,Ten
-35.906193,-17.438175,childhood
-6.9543557,26.738907,Either
12.596625,1.1533203,defeat
7.903506,41.24811,befall
-41.720753,43.884506,ALL
-30.691107,-45.752323,"..."""
-64.343155,-14.552041,mortification
-36.163177,-34.15962,rapidity
12.886824,32.817474,partakers
-53.143272,15.840227,wiser
20.914999,54.506516,90
0.95408016,-49.19296,Radney
10.5088625,39.732044,abhor
16.570765,3.1405518,grandeur
57.929684,33.499535,Tyrus
-18.724812,-21.667505,vicinity
20.28867,53.53369,145
10.938867,9.835948,vanish
-52.83074,12.630349,recall
-13.342264,56.57991,lesse
-43.14518,0.98983186,chances
43.16898,-31.357113,prairie
-12.914293,56.923447,Soule
50.931202,2.3324678,myrrh
7.1208253,-7.2948236,passes
-61.299908,-16.878546,visitor
25.123098,-37.98259,strain
27.044184,-35.135773,odor
-2.538885,-50.446358,coffee
-66.815094,-1.2316898,determine
7.6860228,-56.073586,dagger
-18.910875,24.804527,blameless
28.85636,-14.119299,pensive
-59.830685,-9.288532,gallantry
-8.3632345,53.032238,Reason
35.619793,2.3351784,strings
35.18299,9.678941,gird
41.329136,-39.961872,gorgeous
-56.840427,6.702007,restraint
-8.513465,-41.0196,rescue
13.708426,-24.8873,infant
25.85726,-44.920605,glowing
44.38454,-42.162476,dusk
32.72201,38.858116,published
14.716287,-44.002274,issued
56.22346,24.661816,nether
-42.206093,7.676566,exception
-25.381542,-6.280791,process
6.630652,-15.961527,Between
51.81268,52.560184,Machir
-50.89393,-14.527243,disturbed
-0.7664783,15.110409,potent
45.00993,31.545332,dungeon
-41.50136,20.606966,deserves
49.913902,37.05515,forces
16.049599,53.11461,hypocrites
47.523884,-28.53759,lakes
-46.46692,11.324191,trifle
53.568607,57.96,Zerubbabel
-3.302172,45.328682,awhile
15.975063,-32.20908,lighter
26.18458,-57.993786,decks
19.452192,-50.980854,dived
-53.632305,18.23033,propose
-49.533886,21.047562,flatter
30.102919,-27.39367,venerable
-0.98679435,-48.260536,motor
54.999126,25.636583,vale
53.992416,54.749756,Kish
8.007097,-59.546436,forwards
43.96332,5.725876,boil
39.469227,-37.406067,din
23.158564,57.139126,83
17.7159,45.285385,supplications
21.017424,-28.296148,antique
23.024702,53.28671,147
18.263426,-26.576927,pouring
-11.664483,-14.223446,combined
-61.536297,-13.412761,reception
-32.288597,8.889793,tyrant
37.71264,-28.524162,majestic
18.837507,30.00645,froward
31.146614,-39.945896,hangs
55.887005,7.165706,builders
-55.97522,-7.075217,maintained
-44.36874,4.716645,distinguish
-34.906742,-34.062813,exclamation
-22.369951,43.11415,wits
-51.78256,-0.84988713,extravagant
-7.930366,13.637403,hateful
56.832817,57.59544,Joel
40.532623,-6.408936,mire
17.992863,54.804283,88
6.1859684,34.17133,dearly
-9.140356,-46.266087,sleepy
20.332819,-33.989307,tremendous
11.861151,-55.507496,carpet
-2.5779371,18.441051,revolt
19.362886,53.835377,116
-12.19926,55.548992,ore
48.06399,17.147623,portions
-47.00182,4.5241437,troublesome
36.8328,-39.891407,blazing
33.05513,38.353554,reported
13.996177,-54.26596,shelf
30.029434,-11.271427,obscure
24.465614,58.96719,67
46.251213,25.64724,dispersed
-40.858196,22.1665,talks
27.623837,-50.065453,wrinkled
-36.939835,56.619354,Cas
-11.24776,40.66421,bleeding
59.134014,35.016445,Gaza
33.515385,-49.12973,orange
10.653089,23.532381,manifold
-42.88489,0.6779893,exceed
-13.967468,57.78646,flye
46.53129,10.689964,thereto
34.45497,-32.89555,cluster
10.41116,-48.516994,knot
1.6810017,21.939266,November
-42.146122,0.56761414,appearances
42.221584,49.674484,Achish
-17.655233,15.399065,print
-10.558684,-46.60375,grin
-37.965195,23.03677,bite
3.7944891,53.849777,mightest
34.98898,-4.5624986,pierced
6.688172,-14.42824,assault
4.4371443,22.38038,murmur
41.559406,-31.813532,Saw
17.405895,-52.842102,gravel
-14.819805,50.798645,beleeue
20.4628,2.0177078,races
-20.491323,18.285841,sly
-13.587886,53.73648,Euen
-64.16568,-9.070066,gratified
-40.27337,26.866184,pie
-49.344208,-5.357867,legal
46.79456,-31.184896,meadows
-48.62833,-3.621995,term
-61.50486,-16.73738,quitting
23.399414,26.793777,openeth
39.992313,-36.66195,revolving
47.964115,-19.926146,pastures
43.352577,-3.4570148,stamped
-1.490241,-35.73922,tobacco
-38.846027,-40.407288,recollecting
-33.65632,-49.66162,landlady
-57.39022,5.388305,censure
-10.907346,55.795803,backe
25.909872,-39.206684,shuddering
-27.64731,13.906324,dozen
-25.111258,-19.957169,clearer
-17.943491,45.93382,dies
27.706726,-2.9136975,Four
-4.7219043,-62.080082,involuntarily
18.501728,0.92013806,states
21.650013,-55.610268,whirling
45.47415,37.942917,Shushan
-40.17099,-8.764489,purchased
48.82052,-28.245539,China
-36.121338,-24.18035,revived
-5.8362837,-53.55509,fiercely
47.97309,30.914131,Joppa
59.276592,36.1027,Bethshemesh
-22.961353,24.217693,permission
29.849821,-20.161404,pomp
18.55953,36.005325,avenged
-50.284313,-3.4991782,privilege
-37.51022,-35.228245,animation
-67.66264,11.941433,pitied
27.260027,42.927708,scriptures
-53.7057,-14.447977,security
-33.618702,3.1543841,sweetest
22.081017,-59.03631,tow
-62.994167,0.9898403,inevitably
38.675102,-34.458916,cloudy
14.040572,56.39567,Depart
51.494133,54.531456,Ithamar
58.93797,35.05621,Ashdod
32.239502,-12.925963,orbs
-15.279237,47.642056,Free
-38.139202,-34.434288,assisted
22.441792,-13.747394,groan
-12.137863,-14.391857,scale
56.08792,57.3304,Elkanah
48.137394,29.588144,overtook
55.13806,56.792637,Eliab
38.952766,-41.48219,dome
26.401007,-23.12984,buildings
31.31894,29.499979,whoredom
-62.867393,-11.483224,resentment
-21.25727,-13.111498,intellect
15.848238,54.276737,publish
-33.070107,-24.119904,recalled
17.90435,-34.97899,rib
53.50882,37.245876,Sisera
-2.439708,-13.072036,Italy
-61.901535,-3.9329822,excite
-7.207774,-28.988098,deserted
18.810156,-1.0301316,babes
40.818794,-42.5473,ridge
57.899204,33.439194,Zidon
-20.694778,-51.33645,lunatic
33.67984,25.23879,husbandmen
44.13455,2.626748,swine
-16.709103,-9.320511,religious
-16.316319,57.54193,Cawdor
-47.42034,-29.87062,pressing
-52.834698,-24.689373,accordingly
-20.00433,6.3947716,verses
-47.70073,-27.127079,spending
18.657637,31.08744,unrighteousness
-63.563316,-4.4915175,improve
-39.013313,-25.006605,threatened
13.969729,-38.900463,mob
7.7790146,-41.54498,Towards
35.199528,44.406776,Lazarus
0.4038834,16.015038,victorious
12.865273,-51.440117,plough
-60.809345,-9.966485,sensibility
-38.916393,-45.7081,Brian
16.02732,21.423925,derision
-16.191221,7.4547677,ending
20.818676,31.63238,sheweth
14.158321,59.132187,Rise
13.476283,39.46992,magnify
38.121567,50.093758,Esaias
-40.5463,4.501187,attained
55.062885,17.291563,camps
-10.7252865,52.50069,houre
-54.288536,-10.79412,convenience
44.35251,50.440357,Naomi
17.601309,20.044722,corrupted
-61.92905,-16.144144,entreaties
-23.208132,-30.298859,stirring
1.4510875,17.267616,Divine
50.11856,-4.860964,cups
14.042237,-34.19955,drag
-63.60939,-3.1800385,owed
41.417206,-39.998188,pines
14.023254,2.2183454,latent
53.456833,3.40034,liver
34.726215,-39.942387,heaved
-41.839325,-6.0576816,commission
-9.868997,-15.156925,invested
40.86674,45.911537,centurion
-5.5397906,-35.137695,baked
-48.822624,-26.041077,lasted
-26.389647,-46.92102,Renard
-11.977066,-53.26416,ringing
56.933098,56.374546,Obadiah
-47.052753,21.755713,impertinent
60.700695,5.253254,charger
22.224546,-41.54142,simultaneously
-26.706806,-9.761412,destined
17.752438,28.193449,transgressors
27.962608,-31.843575,sleepers
-35.851185,-27.303366,announcing
53.67334,-4.868333,helmet
-43.73615,12.941613,suspicious
-13.324774,58.925316,Marke
0.20146862,41.46687,Second
51.961243,-6.1865373,fragments
36.718243,-47.92651,rags
19.854406,54.34229,115
42.833443,-39.03889,cliffs
35.40741,-18.628183,noises
12.089686,39.11241,subdue
-32.886513,34.266483,Sure
50.732716,1.7791767,flax
-33.472874,-2.97485,terrified
-36.239613,55.530876,Guild
17.370031,30.742737,devices
35.808037,-27.85893,blooming
41.430035,12.838524,manna
14.428742,-53.823887,sheet
-12.465186,-50.503464,Pretty
35.473026,13.020696,locusts
-21.6426,-30.166306,Scotch
26.54071,-51.851955,projecting
-65.82516,-3.8518362,distrust
-37.331097,56.75231,Doct
-9.86282,53.483997,seeme
